frequency_MHz,signal,reference,ratio,cps_prior,timestamp
2141.0000312805178,65991,67770,0.9737494466578132,160956.67475394826,2026-01-25 23:44:32
2141.500031661987,65558,67209,0.9754348375961552,160956.67475394826,2026-01-25 23:44:32
2142.000032043457,66015,67799,0.9736869275358043,160956.67475394826,2026-01-25 23:44:32
2142.5000324249268,66149,67651,0.9777978152577198,160956.67475394826,2026-01-25 23:44:32
2143.0000328063966,65766,67554,0.9735322852828848,160956.67475394826,2026-01-25 23:44:32
2143.5000331878664,66229,67604,0.9796609668066978,160956.67475394826,2026-01-25 23:44:32
2144.0000335693358,65704,67896,0.9677153293272063,160956.67475394826,2026-01-25 23:44:32
2144.5000339508056,66146,67848,0.9749145147977832,160956.67475394826,2026-01-25 23:44:32
2145.0000343322754,66338,68185,0.9729119307765638,160956.67475394826,2026-01-25 23:44:32
2145.500034713745,66927,68143,0.9821551736788812,160956.67475394826,2026-01-25 23:44:32
2146.000035095215,66476,68046,0.9769273726596714,160956.67475394826,2026-01-25 23:44:32
2146.5000354766844,66720,68454,0.974669120869489,160956.67475394826,2026-01-25 23:44:32
2147.000035858154,66233,68420,0.968035662087109,160956.67475394826,2026-01-25 23:44:32
2147.500036239624,67019,68761,0.9746658716423554,160956.67475394826,2026-01-25 23:44:32
2148.000036621094,66813,68520,0.9750875656742557,160956.67475394826,2026-01-25 23:44:32
2148.5000370025637,66963,68576,0.9764786514232384,160956.67475394826,2026-01-25 23:44:32
2149.000037384033,66585,68375,0.9738208409506398,160956.67475394826,2026-01-25 23:44:32
2149.500037765503,67476,68135,0.9903280252440009,160956.67475394826,2026-01-25 23:44:32
2150.0000381469727,66577,68788,0.9678577658893993,160956.67475394826,2026-01-25 23:44:32
2150.5000385284425,66822,68806,0.9711653053512775,160956.67475394826,2026-01-25 23:44:32
2151.0000389099123,67259,68730,0.9785974101556817,160956.67475394826,2026-01-25 23:44:32
2151.5000392913817,66627,68618,0.9709842898364861,160956.67475394826,2026-01-25 23:44:32
2152.0000396728515,66451,68676,0.9676014910594677,160956.67475394826,2026-01-25 23:44:32
2152.5000400543213,66637,68359,0.9748094618119048,160956.67475394826,2026-01-25 23:44:32
2153.000040435791,66750,68050,0.9808963997060984,160956.67475394826,2026-01-25 23:44:32
2153.500040817261,66259,68218,0.9712832390278225,160956.67475394826,2026-01-25 23:44:32
2154.0000411987303,66971,68082,0.9836814429658353,160956.67475394826,2026-01-25 23:44:32
2154.5000415802,66289,67652,0.9798527759711465,160956.67475394826,2026-01-25 23:44:32
2155.00004196167,66408,68120,0.9748678802113917,160956.67475394826,2026-01-25 23:44:32
2155.5000423431397,66352,67958,0.9763677565555196,160956.67475394826,2026-01-25 23:44:32
2156.0000427246096,66476,68504,0.9703958892911363,160956.67475394826,2026-01-25 23:44:32
2156.500043106079,66054,67954,0.9720399093504429,160956.67475394826,2026-01-25 23:44:32
2157.0000434875487,66127,67914,0.9736873104220043,160956.67475394826,2026-01-25 23:44:32
2157.5000438690186,66540,67568,0.9847856973715369,160956.67475394826,2026-01-25 23:44:32
2158.0000442504884,66032,67764,0.9744407059795762,160956.67475394826,2026-01-25 23:44:32
2158.500044631958,66081,67817,0.9744016986891193,160956.67475394826,2026-01-25 23:44:32
2159.0000450134276,65594,67270,0.975085476438234,160956.67475394826,2026-01-25 23:44:32
2159.5000453948974,65642,67630,0.9706047612006506,160956.67475394826,2026-01-25 23:44:32
2160.000045776367,66199,67353,0.9828663905097026,160956.67475394826,2026-01-25 23:44:32
2160.500046157837,66148,67188,0.9845210454247783,160956.67475394826,2026-01-25 23:44:32
2161.000046539307,66212,67772,0.9769816443368943,160956.67475394826,2026-01-25 23:44:32
2161.500046920776,66003,66981,0.9853988444484256,160956.67475394826,2026-01-25 23:44:32
2162.000047302246,65847,67465,0.9760171941006448,160956.67475394826,2026-01-25 23:44:32
2162.500047683716,65475,67186,0.9745333849313845,160956.67475394826,2026-01-25 23:44:32
2163.0000480651856,66300,67680,0.9796099290780141,160956.67475394826,2026-01-25 23:44:32
2163.5000484466555,65779,67450,0.9752260934025204,160956.67475394826,2026-01-25 23:44:32
2164.000048828125,66261,67217,0.9857774075010786,160956.67475394826,2026-01-25 23:44:32
2164.5000492095946,66176,68052,0.9724328454711103,160956.67475394826,2026-01-25 23:44:32
2165.0000495910645,66520,67398,0.9869729072079291,160956.67475394826,2026-01-25 23:44:32
2165.5000499725343,66324,67902,0.9767606256074931,160956.67475394826,2026-01-25 23:44:32
2166.000050354004,66213,68230,0.9704382236552836,160956.67475394826,2026-01-25 23:44:32
2166.5000507354735,66123,68101,0.970954905214314,160956.67475394826,2026-01-25 23:44:32
2167.0000511169433,66204,67837,0.9759275911375798,160956.67475394826,2026-01-25 23:44:32
2167.500051498413,66641,67727,0.9839650361008165,160956.67475394826,2026-01-25 23:44:32
2168.000051879883,66711,68136,0.9790859457555477,160956.67475394826,2026-01-25 23:44:32
2168.5000522613527,66449,68495,0.9701292065114242,160956.67475394826,2026-01-25 23:44:32
2169.000052642822,66893,67761,0.9871902716902052,160956.67475394826,2026-01-25 23:44:32
2169.500053024292,66920,68302,0.979766331879008,160956.67475394826,2026-01-25 23:44:32
2170.0000534057617,67326,68533,0.9823880466344681,160956.67475394826,2026-01-25 23:44:32
2170.5000537872315,66845,68817,0.9713442899283607,160956.67475394826,2026-01-25 23:44:32
2171.0000541687014,66783,68511,0.974777772912379,160956.67475394826,2026-01-25 23:44:32
2171.5000545501707,66762,68999,0.9675792402788446,160956.67475394826,2026-01-25 23:44:32
2172.0000549316405,67189,68589,0.9795885637638688,160956.67475394826,2026-01-25 23:44:32
2172.5000553131104,67120,68196,0.9842219485013783,160956.67475394826,2026-01-25 23:44:32
2173.00005569458,66755,68381,0.9762214650268349,160956.67475394826,2026-01-25 23:44:32
2173.50005607605,66734,68778,0.9702811945680305,160956.67475394826,2026-01-25 23:44:32
2174.0000564575193,66867,68714,0.9731204703553861,160956.67475394826,2026-01-25 23:44:32
2174.500056838989,66732,68601,0.9727554991909739,160956.67475394826,2026-01-25 23:44:32
2175.000057220459,67174,68768,0.976820614239181,160956.67475394826,2026-01-25 23:44:32
2175.500057601929,67205,68437,0.9819980419948273,160956.67475394826,2026-01-25 23:44:32
2176.0000579833986,66880,68879,0.9709780920164346,160956.67475394826,2026-01-25 23:44:32
2176.500058364868,66636,68608,0.9712569962686567,160956.67475394826,2026-01-25 23:44:32
2177.000058746338,66863,68371,0.9779438650889998,160956.67475394826,2026-01-25 23:44:32
2177.5000591278076,66782,68540,0.9743507440910417,160956.67475394826,2026-01-25 23:44:32
2178.0000595092774,66571,68230,0.9756851824710537,160956.67475394826,2026-01-25 23:44:32
2178.5000598907473,66174,68288,0.9690428772258669,160956.67475394826,2026-01-25 23:44:32
2179.0000602722166,66479,67867,0.9795482340460018,160956.67475394826,2026-01-25 23:44:32
2179.5000606536864,65858,67547,0.9749951885353901,160956.67475394826,2026-01-25 23:44:32
2180.0000610351562,65608,68301,0.9605715875316613,160956.67475394826,2026-01-25 23:44:32
2180.500061416626,65867,67419,0.976979783147184,160956.67475394826,2026-01-25 23:44:32
2181.000061798096,65920,67593,0.9752489163079017,160956.67475394826,2026-01-25 23:44:32
2181.5000621795652,65403,67833,0.9641767281411703,160956.67475394826,2026-01-25 23:44:32
2182.000062561035,65663,67561,0.9719068693477005,160956.67475394826,2026-01-25 23:44:32
2182.500062942505,65565,67410,0.972630173564753,160956.67475394826,2026-01-25 23:44:32
2183.0000633239747,65329,67120,0.9733164481525626,160956.67475394826,2026-01-25 23:44:32
2183.5000637054445,65193,67015,0.9728120570021637,160956.67475394826,2026-01-25 23:44:32
2184.000064086914,65456,67783,0.9656698582240385,160956.67475394826,2026-01-25 23:44:32
2184.5000644683837,65562,66938,0.9794436642863545,160956.67475394826,2026-01-25 23:44:32
2185.0000648498535,65511,67106,0.9762316335350043,160956.67475394826,2026-01-25 23:44:32
2185.5000652313233,65406,67552,0.9682318806252961,160956.67475394826,2026-01-25 23:44:32
2186.000065612793,65800,67471,0.9752338041528953,160956.67475394826,2026-01-25 23:44:32
2186.5000659942625,65863,68014,0.9683741582615344,160956.67475394826,2026-01-25 23:44:32
2187.0000663757323,65331,67810,0.9634419702108834,160956.67475394826,2026-01-25 23:44:32
2187.500066757202,65604,66936,0.9801003944065974,160956.67475394826,2026-01-25 23:44:32
2188.000067138672,65923,67526,0.9762609957645944,160956.67475394826,2026-01-25 23:44:32
2188.500067520142,66202,68215,0.9704903613574727,160956.67475394826,2026-01-25 23:44:32
2189.000067901611,65938,68287,0.9656010660887138,160956.67475394826,2026-01-25 23:44:32
2189.500068283081,66341,68048,0.9749147660474959,160956.67475394826,2026-01-25 23:44:32
2190.000068664551,66402,68236,0.9731226918342224,160956.67475394826,2026-01-25 23:44:32
2190.5000690460206,65865,68547,0.9608735612061797,160956.67475394826,2026-01-25 23:44:32
2191.0000694274904,66354,68354,0.9707405565146151,160956.67475394826,2026-01-25 23:44:32
2191.50006980896,66379,67984,0.9763915038832667,160956.67475394826,2026-01-25 23:44:32
2192.0000701904296,65984,68467,0.9637343537762718,160956.67475394826,2026-01-25 23:44:32
2192.5000705718994,66358,68638,0.9667822489000262,160956.67475394826,2026-01-25 23:44:32
2193.0000709533692,66998,68942,0.971802384613153,160956.67475394826,2026-01-25 23:44:32
2193.500071334839,66836,68968,0.9690871128639369,160956.67475394826,2026-01-25 23:44:32
2194.0000717163084,66751,69096,0.9660617112423295,160956.67475394826,2026-01-25 23:44:32
2194.5000720977782,66439,68657,0.9676944812619253,160956.67475394826,2026-01-25 23:44:32
2195.000072479248,66673,68402,0.9747229613169206,160956.67475394826,2026-01-25 23:44:32
2195.500072860718,66312,68638,0.9661120662023952,160956.67475394826,2026-01-25 23:44:32
2196.0000732421877,66245,69025,0.9597247374139805,160956.67475394826,2026-01-25 23:44:32
2196.500073623657,66968,68943,0.971353146802431,160956.67475394826,2026-01-25 23:44:32
2197.000074005127,65924,68952,0.9560853927369765,160956.67475394826,2026-01-25 23:44:32
2197.5000743865967,66098,68603,0.9634855618558955,160956.67475394826,2026-01-25 23:44:32
2198.0000747680665,65870,69248,0.9512188077634011,160956.67475394826,2026-01-25 23:44:32
2198.5000751495363,66352,67945,0.9765545661932445,160956.67475394826,2026-01-25 23:44:32
2199.0000755310057,66321,68173,0.9728338198406994,160956.67475394826,2026-01-25 23:44:32
2199.5000759124755,66032,68634,0.962088760672553,160956.67475394826,2026-01-25 23:44:32
2200.0000762939453,65742,68718,0.9566925696324107,160956.67475394826,2026-01-25 23:44:32
2200.500076675415,65689,68604,0.957509766194391,160956.67475394826,2026-01-25 23:44:32
2201.000077056885,65277,68452,0.9536171331736107,160956.67475394826,2026-01-25 23:44:32
2201.5000774383543,65343,67961,0.9614779064463442,160956.67475394826,2026-01-25 23:44:32
2202.000077819824,65047,68292,0.9524834534059626,160956.67475394826,2026-01-25 23:44:32
2202.500078201294,65876,67515,0.975723913204473,160956.67475394826,2026-01-25 23:44:32
2203.0000785827638,64317,67681,0.9502962426678093,160956.67475394826,2026-01-25 23:44:32
2203.5000789642336,64908,67251,0.9651603693625374,160956.67475394826,2026-01-25 23:44:32
2204.000079345703,65104,67702,0.9616259490118461,160956.67475394826,2026-01-25 23:44:32
2204.5000797271728,64792,67781,0.9559020964577094,160956.67475394826,2026-01-25 23:44:32
2205.0000801086426,64595,67712,0.9539668005671077,160956.67475394826,2026-01-25 23:44:32
2205.5000804901124,65005,67752,0.9594550714370056,160956.67475394826,2026-01-25 23:44:32
2206.000080871582,64889,68053,0.9535068255624293,160956.67475394826,2026-01-25 23:44:32
2206.5000812530516,64387,67579,0.952766391926486,160956.67475394826,2026-01-25 23:44:32
2207.0000816345214,63719,67714,0.941001860767345,160956.67475394826,2026-01-25 23:44:32
2207.500082015991,64183,67432,0.9518181278918021,160956.67475394826,2026-01-25 23:44:32
2208.000082397461,64188,67137,0.9560748916394834,160956.67475394826,2026-01-25 23:44:32
2208.500082778931,63726,67804,0.9398560556899298,160956.67475394826,2026-01-25 23:44:32
2209.0000831604,63765,67010,0.9515743918818087,160956.67475394826,2026-01-25 23:44:32
2209.50008354187,63404,67272,0.9425020811035795,160956.67475394826,2026-01-25 23:44:32
2210.00008392334,63756,67808,0.9402430391694195,160956.67475394826,2026-01-25 23:44:32
2210.5000843048097,63926,67991,0.9402126752070127,160956.67475394826,2026-01-25 23:44:32
2211.0000846862795,63384,67809,0.9347431756846436,160956.67475394826,2026-01-25 23:44:32
2211.500085067749,63734,67917,0.9384101182325486,160956.67475394826,2026-01-25 23:44:32
2212.0000854492187,63573,68317,0.9305590116662031,160956.67475394826,2026-01-25 23:44:32
2212.5000858306885,63118,68108,0.9267340106889058,160956.67475394826,2026-01-25 23:44:32
2213.0000862121583,63284,68296,0.9266135644840108,160956.67475394826,2026-01-25 23:44:32
2213.500086593628,63032,68816,0.9159497791211346,160956.67475394826,2026-01-25 23:44:32
2214.0000869750975,63244,68096,0.9287476503759399,160956.67475394826,2026-01-25 23:44:32
2214.5000873565673,63273,68634,0.9218900253518664,160956.67475394826,2026-01-25 23:44:32
2215.000087738037,62886,68267,0.9211771426897329,160956.67475394826,2026-01-25 23:44:32
2215.500088119507,62839,68622,0.9157267348663694,160956.67475394826,2026-01-25 23:44:32
2216.0000885009767,62668,69054,0.9075216497234049,160956.67475394826,2026-01-25 23:44:32
2216.500088882446,62476,68618,0.9104899589029117,160956.67475394826,2026-01-25 23:44:32
2217.000089263916,62014,68708,0.9025732083600163,160956.67475394826,2026-01-25 23:44:32
2217.5000896453857,62110,68166,0.9111580553355045,160956.67475394826,2026-01-25 23:44:32
2218.0000900268556,61968,69117,0.8965666912626417,160956.67475394826,2026-01-25 23:44:32
2218.5000904083254,61504,68994,0.8914398353480013,160956.67475394826,2026-01-25 23:44:32
2219.0000907897947,60597,68286,0.8874000527194447,160956.67475394826,2026-01-25 23:44:32
2219.5000911712646,60673,68567,0.8848717312993131,160956.67475394826,2026-01-25 23:44:32
2220.0000915527344,60202,68344,0.880867376799719,160956.67475394826,2026-01-25 23:44:32
2220.500091934204,59984,68424,0.8766514673214076,160956.67475394826,2026-01-25 23:44:32
2221.000092315674,59597,68839,0.8657447086680515,160956.67475394826,2026-01-25 23:44:32
2221.5000926971434,59055,68055,0.8677540224818162,160956.67475394826,2026-01-25 23:44:32
2222.000093078613,58431,67979,0.8595448594418864,160956.67475394826,2026-01-25 23:44:32
2222.500093460083,58145,68023,0.8547844111550505,160956.67475394826,2026-01-25 23:44:32
2223.000093841553,57692,68037,0.8479503799403266,160956.67475394826,2026-01-25 23:44:32
2223.5000942230226,57065,67998,0.8392158592899791,160956.67475394826,2026-01-25 23:44:32
2224.000094604492,56243,67891,0.8284308671252448,160956.67475394826,2026-01-25 23:44:32
2224.500094985962,55627,68368,0.8136408846243857,160956.67475394826,2026-01-25 23:44:32
2225.0000953674316,55280,68473,0.807325515166562,160956.67475394826,2026-01-25 23:44:32
2225.5000957489015,54853,67771,0.8093874961266618,160956.67475394826,2026-01-25 23:44:32
2226.0000961303713,53920,68012,0.7928012703640535,160956.67475394826,2026-01-25 23:44:32
2226.5000965118406,53023,67731,0.7828468500391254,160956.67475394826,2026-01-25 23:44:32
2227.0000968933105,52710,67723,0.7783175582889121,160956.67475394826,2026-01-25 23:44:32
2227.5000972747803,52313,67455,0.7755244236898673,160956.67475394826,2026-01-25 23:44:32
2228.00009765625,51815,67248,0.7705061860575779,160956.67475394826,2026-01-25 23:44:32
2228.50009803772,51588,67605,0.763079653871755,160956.67475394826,2026-01-25 23:44:32
2229.0000984191893,50838,67779,0.7500553268711548,160956.67475394826,2026-01-25 23:44:32
2229.500098800659,50466,68070,0.7413838695460555,160956.67475394826,2026-01-25 23:44:32
2230.000099182129,49951,67649,0.7383848985203033,160956.67475394826,2026-01-25 23:44:32
2230.5000995635987,49860,67283,0.7410490019767252,160956.67475394826,2026-01-25 23:44:32
2231.0000999450685,49524,67744,0.7310462919225319,160956.67475394826,2026-01-25 23:44:32
2231.500100326538,48992,67963,0.7208628224180804,160956.67475394826,2026-01-25 23:44:32
2232.0001007080077,49533,67482,0.7340179603449809,160956.67475394826,2026-01-25 23:44:32
2232.5001010894775,49169,67534,0.7280629016495395,160956.67475394826,2026-01-25 23:44:32
2233.0001014709474,49169,67847,0.7247041136675166,160956.67475394826,2026-01-25 23:44:32
2233.500101852417,49607,68112,0.7283151280244303,160956.67475394826,2026-01-25 23:44:32
2234.0001022338865,49689,67969,0.7310538627903898,160956.67475394826,2026-01-25 23:44:32
2234.5001026153564,49677,67838,0.7322886877561249,160956.67475394826,2026-01-25 23:44:32
2235.000102996826,50368,67902,0.7417749109010043,160956.67475394826,2026-01-25 23:44:32
2235.500103378296,50995,68374,0.7458244361891947,160956.67475394826,2026-01-25 23:44:32
2236.000103759766,51313,68919,0.7445406926972242,160956.67475394826,2026-01-25 23:44:32
2236.500104141235,51352,68330,0.7515293428947754,160956.67475394826,2026-01-25 23:44:32
2237.000104522705,52564,68691,0.765223974028621,160956.67475394826,2026-01-25 23:44:32
2237.500104904175,53310,68725,0.7757002546380501,160956.67475394826,2026-01-25 23:44:32
2238.0001052856446,53699,68630,0.782442080722716,160956.67475394826,2026-01-25 23:44:32
2238.5001056671144,54493,68416,0.7964949719363892,160956.67475394826,2026-01-25 23:44:32
2239.000106048584,54822,68718,0.7977822404610145,160956.67475394826,2026-01-25 23:44:32
2239.5001064300536,55675,68550,0.812180889861415,160956.67475394826,2026-01-25 23:44:32
2240.0001068115234,56260,68470,0.8216737257192931,160956.67475394826,2026-01-25 23:44:32
2240.5001071929933,56590,68795,0.8225888509339342,160956.67475394826,2026-01-25 23:44:32
2241.000107574463,57042,68814,0.8289301595605545,160956.67475394826,2026-01-25 23:44:32
2241.5001079559324,57710,69357,0.8320717447409779,160956.67475394826,2026-01-25 23:44:32
2242.0001083374023,58394,68595,0.8512865369196005,160956.67475394826,2026-01-25 23:44:32
2242.500108718872,58852,69166,0.8508804904143654,160956.67475394826,2026-01-25 23:44:32
2243.000109100342,59080,68370,0.8641216908000585,160956.67475394826,2026-01-25 23:44:32
2243.5001094818117,59285,68570,0.8645909289776871,160956.67475394826,2026-01-25 23:44:32
2244.000109863281,60337,68284,0.8836184171987581,160956.67475394826,2026-01-25 23:44:32
2244.500110244751,60066,68720,0.8740686845168801,160956.67475394826,2026-01-25 23:44:32
2245.0001106262207,60658,69194,0.8766367026042721,160956.67475394826,2026-01-25 23:44:32
2245.5001110076905,60540,68373,0.8854372339958756,160956.67475394826,2026-01-25 23:44:32
2246.0001113891603,61265,68500,0.8943795620437957,160956.67475394826,2026-01-25 23:44:32
2246.5001117706297,61351,67994,0.9023002029590846,160956.67475394826,2026-01-25 23:44:32
2247.0001121520995,61866,68176,0.907445435343816,160956.67475394826,2026-01-25 23:44:32
2247.5001125335693,61831,67457,0.9165987221489245,160956.67475394826,2026-01-25 23:44:32
2248.000112915039,61865,68382,0.9046971425228861,160956.67475394826,2026-01-25 23:44:32
2248.500113296509,62111,68042,0.9128332500514388,160956.67475394826,2026-01-25 23:44:32
2249.0001136779783,62910,68012,0.9249838263835793,160956.67475394826,2026-01-25 23:44:32
2249.500114059448,62738,67511,0.9293004103035061,160956.67475394826,2026-01-25 23:44:32
2250.000114440918,63038,67657,0.9317291632794833,160956.67475394826,2026-01-25 23:44:32
2250.500114822388,62693,67722,0.9257405274504592,160956.67475394826,2026-01-25 23:44:32
2251.0001152038576,63224,67922,0.9308324254291688,160956.67475394826,2026-01-25 23:44:32
2251.500115585327,63570,67559,0.9409553131337054,160956.67475394826,2026-01-25 23:44:32
2252.000115966797,63614,67962,0.9360230717165475,160956.67475394826,2026-01-25 23:44:32
2252.5001163482666,63415,67923,0.9336307289136228,160956.67475394826,2026-01-25 23:44:32
2253.0001167297364,63941,67401,0.9486654500675065,160956.67475394826,2026-01-25 23:44:32
2253.5001171112062,63968,67592,0.9463841874778081,160956.67475394826,2026-01-25 23:44:32
2254.0001174926756,64252,67259,0.9552922285493392,160956.67475394826,2026-01-25 23:44:32
2254.5001178741454,64370,67476,0.9539688185428893,160956.67475394826,2026-01-25 23:44:32
2255.0001182556152,65153,67865,0.9600383113534222,160956.67475394826,2026-01-25 23:44:32
2255.500118637085,65402,67853,0.9638777946443046,160956.67475394826,2026-01-25 23:44:32
2256.000119018555,65403,68006,0.961723965532453,160956.67475394826,2026-01-25 23:44:32
